LocationID,Portfolio,State,County,PostalCode,Building Value,Other Value,Contents Value,Time Element Value,Occupancy Code,Construction Code,Stories,Year Built,AAL
29305,2,PA,Montgomery,19478,352036,32648,1619348,1489463,ATC-38,MS00,5,1995,20960.97
29306,2,PA,Montgomery,19422,8370271,78914,4061512,6517876,ATC-38,CN10,Over 10,1954,36534.86016
29307,2,PA,Montgomery,19423,7289047,30486,3928205,6891989,ATC-37,CN00,4,2007,26121.20688
29308,2,PA,Montgomery,18936,1871739,69086,1324327,5630130,ATC-38,CN00,4,1958,19213.80912
29309,2,OH,Morrow,43315,211228,52471,1848080,672113,ATC-38,MS00,5,2001,11135.568
29310,2,NY,Nassau,11551,5242505,81071,2061927,5200487,ATC-37,CN00,5+,1969,12233.58228
29311,2,NY,Nassau,11002,9611974,82386,2578788,9163708,ATC-37,CN00,3,1993,38586.3408
29312,2,NY,New York,10005,871159,55405,1692905,1948185,ATC-38,MS00,6,1983,16443.5544
29313,2,NY,New York,10150,2180195,11548,4872345,3105540,ATC-38,CN00,2,1995,18305.3304
29314,2,NY,New York,10179,3053768,79376,1970872,4768803,ATC-38,CN00,6,1988,15993.96678
29315,2,PA,Northampton,18043,8995868,71108,4859679,3675955,ATC-38,CN10,Over 10,2014,22531.3408
29316,2,TX,Nueces,78412,6779481,66712,4939817,9190423,ATC-38,CN10,5+,2006,18123.63811
29317,2,MI,Oakland,48350,1701376,40986,1879755,2996120,ATC-37,CN00,3,1988,14560.1214
29318,2,MI,Oakland,48393,3606722,74205,1649614,8740381,ATC-37,CN00,3,2001,12382.41136
29319,2,NJ,Ocean,8732,4077884,16319,4120832,2927763,ATC-38,CN10,5+,1992,20057.0364
29320,2,NJ,Ocean,8527,4467194,83862,2351019,6782980,ATC-37,CN00,4,2016,9853.2396
29321,2,WI,Oneida,54539,2445410,51343,1076477,3366089,ATC-37,CN00,Over 10,1971,14655.84173
29322,2,NY,Oneida,13341,1142223,66163,469275,5720635,ATC-38,CN00,5,1951,21573.43114
29323,2,NY,Onondaga,13078,8114416,32790,3590101,5361524,ATC-37,CN10,2,1990,30777.8958
29324,2,NY,Onondaga,13212,7654163,90688,2776964,5386128,ATC-38,CN00,8,2010,18325.95034
29325,2,NY,Onondaga,13215,1064480,71794,2091697,6264157,ATC-38,CN00,5,1972,9226.348416
29326,2,NY,Oswego,13036,1876220,60244,639075,7067173,ATC-38,CN10,6,2018,18745.43213
29327,2,NY,Otsego,13326,874062,48624,992287,908655,ATC-38,MS00,5,2006,10165.0608
29328,2,NY,Otsego,12116,5453532,95518,2347339,1035383,ATC-38,CN00,5,1965,8681.682384
29329,2,NY,Otsego,13457,752931,90467,334707,1277026,ATC-37,MS00,5,2011,10606.16592
29330,2,MI,Ottawa,49460,7432106,36996,4974578,7081572,ATC-37,CN00,3,1998,21477.7772
29331,2,MI,Ottawa,49417,7298744,28776,1453266,6041653,ATC-37,CN10,5,2014,35218.11506
29332,2,OH,Ottawa,43468,6701836,13062,3885012,7775795,ATC-38,CN00,Over 10,1953,35281.3536
29333,2,WI,Outagamie,54922,1812179,77299,4888820,9858001,ATC-38,CN10,2,2007,43919.82936
29334,2,WI,Outagamie,54165,4824036,92564,3416275,5414811,ATC-37,CN10,Over 10,1971,29035.11283
29335,2,NJ,Passaic,7524,1244967,49970,4451213,9724576,ATC-38,CN10,4,1990,27847.3068
29336,2,OH,Perry,43748,7849471,28004,262732,4915775,ATC-37,CN00,3,1954,47001.5352
29337,2,PA,Perry,17020,4238300,68766,1090351,2369972,ATC-37,CN00,5+,1987,20971.9503
29338,2,PA,Philadelphia,19108,5293501,56784,4717450,8804860,ATC-38,CN10,1,1971,67941.342
29339,2,PA,Philadelphia,19123,4057436,40778,2167682,9272062,ATC-37,CN10,5,1978,33561.98928
29340,2,PA,Philadelphia,19136,6467890,55558,3483414,4542243,ATC-37,CN00,10,1958,13967.1408
29341,2,PA,Philadelphia,19184,1653113,88312,1900791,853870,ATC-38,MS00,6,1964,16185.9096
29342,2,PA,Philadelphia,19195,1680513,29495,1426023,566204,ATC-38,MS00,5+,1989,18511.175
29343,2,CO,Phillips,80746,1877579,35990,1446035,527502,ATC-38,MS00,4,2013,18658.1088
29344,2,OH,Pike,45661,8744045,14455,1958815,5087687,ATC-38,CN10,1,2004,37932.0048
29345,2,PA,Potter,16748,1269094,20311,1536501,1201219,ATC-37,MS00,1,1980,26579.025
29346,2,PA,Potter,16922,2884690,64446,4943662,269313,ATC-38,CN00,3,2019,6529.6888
29347,2,OH,Preble,45320,851726,57331,484327,7937209,ATC-37,CN00,5,1970,10077.04044
29348,2,WI,Price,54515,1465674,35941,4807210,452881,ATC-38,CN00,1,1961,8925.45192
29349,2,OH,Putnam,45877,9547786,72022,2277142,3822774,ATC-37,CN00,10,1996,25151.5584
29350,2,NY,Queens,11103,6261150,74035,4054942,7511866,ATC-37,CN10,4,2013,34801.47439
29351,2,NY,Queens,11425,3597678,62020,800304,3352680,ATC-38,CN00,6,1981,18984.81726
29352,2,NY,Queens,11357,7522379,12177,1749887,3117693,ATC-37,CN10,Over 10,2011,21430.89101
29353,2,NY,Rensselaer,12123,1641803,25545,1832549,7038100,ATC-37,CN10,6,1951,10242.93308
29354,2,NY,Richmond,10303,7896828,89272,708475,8360990,ATC-38,CN00,5,1952,33156.01836
29355,2,MI,Roscommon,48629,1858801,60296,750336,921563,ATC-38,MS00,2,1984,13035.31548
29356,2,WI,Rusk,54526,5534515,66139,347229,6859650,ATC-38,CN00,10,1966,27049.5097
29357,2,IL,Saint Clair,62071,2852983,32182,1674507,2545757,ATC-38,CN10,5,1958,16882.4993
29358,2,NY,Saint Lawrence,13670,5453707,15307,1402163,4193483,ATC-37,CN10,3,1999,19916.388
29359,2,NY,Saint Lawrence,13623,7945563,73087,2669632,5263727,ATC-37,CN10,3,2014,22970.89296
29360,2,NJ,Salem,8318,5835525,68913,1539877,6343369,ATC-37,CN10,Over 10,1977,26472.35328
29361,2,TX,San Patricio,78390,1142901,66623,2250265,7724744,ATC-37,CN00,1,1985,40264.3188
29362,2,TX,San Patricio,78370,1618490,72310,1312781,1265984,ATC-38,MS00,5+,1959,24592.6944
29363,2,TX,San Saba,76832,1371690,41872,699045,1368543,ATC-37,MS00,3,2008,14704.3776
29364,2,IL,Sangamon,62723,279444,19771,1999033,285768,ATC-37,MS00,6,2009,6821.80224
29365,2,IL,Sangamon,62757,5350570,19090,4151826,6623432,ATC-37,CN10,4,2019,38360.32517
29366,2,IL,Sangamon,62539,9102507,41184,215189,9417204,ATC-38,CN10,5,1976,22305.98779
29367,2,NY,Saratoga,12074,7919000,68662,1086546,6188806,ATC-37,CN10,Over 10,2015,26374.48819
29368,2,PA,Schuylkill,17967,3035478,40386,1247783,7603940,ATC-38,CN10,8,2012,7633.65568
29369,2,PA,Schuylkill,17929,9948578,92259,3267212,6471274,ATC-37,CN10,6,1985,17801.3907
29370,2,PA,Schuylkill,17931,5385496,53927,2010481,4050128,ATC-38,CN00,Over 10,2004,7360.02048
29371,2,OH,Seneca,44828,9989073,17431,4283226,3474409,ATC-38,CN10,3,1965,21316.9668
29372,2,OH,Shelby,45340,3647062,65868,133101,6373196,ATC-38,CN10,10,2013,13080.61056
29373,2,OH,Shelby,45367,923419,29342,1195343,4711981,ATC-38,CN00,2,1990,6860.085
29374,2,PA,Somerset,15560,1584871,53790,360361,1858946,ATC-38,MS00,6,1968,18518.2464
29375,2,NJ,Somerset,7059,4254995,51228,2917869,7551416,ATC-37,CN00,10,1959,42553.46304
29376,2,NJ,Somerset,8836,8313052,99082,2052162,2664400,ATC-38,CN00,6,1960,28357.98336
29377,2,IL,Stark,61421,5198300,81254,2616701,5376795,ATC-37,CN00,8,1999,23360.568
29378,2,NY,Steuben,14870,8462325,71520,1160918,7139705,ATC-37,CN10,5+,1999,13635.91908
29379,2,NY,Steuben,14879,5519050,98667,1114803,8946700,ATC-38,CN00,8,1991,11289.0384
29380,2,NY,Steuben,14823,226646,93291,997863,1888940,ATC-37,MS00,5,1954,20779.6752
29381,2,NY,Suffolk,11942,1104447,49055,1144864,376042,ATC-37,MS00,6,2013,7702.29504
29382,2,MA,Suffolk,2128,8332032,66704,3806227,6964596,ATC-37,CN10,5+,1999,15527.34279
29383,2,NY,Sullivan,12747,5978273,60882,1061704,9496161,ATC-38,CN10,Over 10,1977,43019.47584
29384,2,NY,Sullivan,12732,1982478,23067,596025,140026,ATC-38,MS00,3,1968,19542.09629
29385,2,NY,Sullivan,12733,1488010,53662,1344116,425724,ATC-38,MS00,6,1965,21458.59776
29386,2,OH,Summit,44203,1705607,85938,1319797,537874,ATC-37,MS00,5,1952,21895.296
29387,2,OH,Summit,44303,9677820,81708,130300,7378276,ATC-37,CN00,8,1981,13814.4832
29388,2,OH,Summit,44313,7672925,63833,1005614,3370676,ATC-37,CN10,5,1955,13082.09184
29389,2,PA,Susquehanna,18421,1349088,33329,1029882,537368,ATC-37,MS00,5+,2007,9438.9344
29390,2,NJ,Sussex,7461,1793577,18736,1781256,680409,ATC-37,MS00,3,2004,18805.5032
29391,2,NJ,Sussex,7826,8959721,42497,4278659,4090096,ATC-37,CN10,Over 10,1986,13896.7784
29392,2,NJ,Sussex,7855,1230542,14611,4075466,6735328,ATC-37,CN10,1,1989,36167.841
29393,2,TX,Sutton,76950,7782046,38509,2059429,5656166,ATC-37,CN00,3,2009,14914.704
29394,2,TX,Taylor,79541,607391,12311,1924659,396998,ATC-38,MS00,2,1971,18636.45062
29395,2,WI,Taylor,54447,650921,57012,1828956,953853,ATC-37,MS00,5+,1997,15359.2648
29396,2,PA,Tioga,16938,1481477,74933,1877830,1564030,ATC-38,MS00,6,1960,23991.696
29397,2,TX,Tom Green,76955,767928,21035,1568629,238083,ATC-37,MS00,1,1983,10278.873
29398,2,TX,Tom Green,76935,1461281,55522,4552976,7427030,ATC-38,CN00,6,1972,52475.59339
29399,2,NY,Tompkins,14850,790679,30662,898903,689853,ATC-37,MS00,3,1977,14315.97618
29400,2,TX,Travis,78762,934034,54719,1452472,637964,ATC-38,MS00,6,1996,18475.134
29401,2,OH,Trumbull,44437,7093120,58846,1848951,4614432,ATC-37,CN00,Over 10,1954,26141.47008
29402,2,OH,Trumbull,44428,349917,95500,1515011,143750,ATC-38,MS00,5+,1993,10520.89
29403,2,TX,Tyler,75936,2385193,52469,911647,2968966,ATC-37,CN00,Over 10,1991,12131.088
29404,2,NY,Ulster,12487,9855765,41849,4093521,7619506,ATC-37,CN10,8,2004,24895.45843
29405,2,WI,Vilas,54545,9407519,52286,956631,8656194,ATC-37,CN10,10,2000,50351.7432
29406,2,OH,Vinton,45698,592659,48143,1810227,715626,ATC-37,MS00,4,2006,7599.972
29407,2,IL,Wabash,62811,2674398,74280,4252779,3546961,ATC-38,CN10,6,2011,25063.04117
29408,2,WI,Walworth,53190,5998010,17865,2801896,8930504,ATC-37,CN10,Over 10,1967,37484.3568
29409,2,WI,Washington,53033,9438808,18576,990673,6769159,ATC-37,CN00,Over 10,1999,30302.30016
29410,2,OH,Washington,45767,4306655,82388,3853664,4842307,ATC-37,CN10,3,2001,10468.0112
29411,2,OH,Washington,45745,7460872,92144,4955644,5861220,ATC-37,CN10,5+,2005,39678.9408
29412,2,OH,Washington,45773,3129893,36799,1946985,3303573,ATC-37,CN10,5,1970,9090.63
29413,2,PA,Washington,15313,7964356,93620,4605126,2067508,ATC-37,CN10,5,2013,21212.0784
29414,2,PA,Washington,15038,5968682,46975,1427670,9550825,ATC-37,CN00,Over 10,2014,32628.77184
29415,2,NY,Washington,12832,1952841,48717,2877590,4771455,ATC-37,CN10,1,1968,31267.95372
29416,2,NY,Washington,12848,1577425,42169,3536408,7026845,ATC-37,CN00,6,1982,9868.10607
29417,2,MI,Washtenaw,48197,6894960,56607,2909931,1967549,ATC-38,CN00,1,1968,15614.34204
29418,2,WI,Waukesha,53046,2323526,61922,807241,2471746,ATC-37,CN10,4,1995,11215.5813
29419,2,WI,Waukesha,53029,5770934,65627,1180689,7076580,ATC-38,CN00,5,2000,41858.6751
29420,2,MI,Wayne,48180,4037997,24137,697172,3735049,ATC-37,CN10,10,1950,17940.07776
29421,2,OH,Wayne,44659,1413326,12082,3302507,9203976,ATC-38,CN10,1,1963,50154.8076
29422,2,NY,Wayne,14538,1002910,25405,1915090,7967213,ATC-38,CN00,1,2001,15711.28992
29423,2,CO,Weld,80643,1101571,80010,1825016,5259647,ATC-37,CN10,1,1974,23806.78272
29424,2,CO,Weld,80648,6929341,24107,267943,5485445,ATC-37,CN00,2,1954,18297.84384
29425,2,NY,Westchester,10610,563614,91161,151911,1136492,ATC-37,MS00,5,1980,8744.301
29426,2,NY,Westchester,10703,1838940,79411,390834,1764045,ATC-38,MS00,3,2006,19355.98896
29427,2,PA,Westmoreland,15655,3337167,21840,3624709,4094755,ATC-38,CN00,3,1980,11078.471
29428,2,PA,Westmoreland,15083,4008894,90330,4934908,5039589,ATC-38,CN00,Over 10,1981,22517.9536
29429,2,TX,Wharton,77420,1834354,17336,1228845,1718809,ATC-38,MS00,2,1987,38010.80448
29430,2,IL,White,62887,7833643,96018,2919378,3613447,ATC-37,CN10,6,1976,17181.43337
29431,2,IL,Winnebago,61073,3145816,53187,1150530,251533,ATC-38,CN10,6,2010,10932.13282
29432,2,IL,Winnebago,61079,1873784,88495,4847927,3944085,ATC-38,CN10,5+,1974,25552.19542
29433,2,WI,Winnebago,54980,375409,14699,1616199,1563469,ATC-37,MS00,1,1955,25916.57376
29434,2,WI,Winnebago,54947,1271359,56652,573699,1287737,ATC-38,MS00,3,2009,12349.53878
29435,2,WI,Wood,54441,1224873,83728,3015302,103625,ATC-38,CN10,10,1961,4675.469568
29436,2,WI,Wood,54475,1538255,47639,1375679,696082,ATC-37,MS00,2,1994,22128.81275
29437,2,MA,Worcester,1529,1535704,83012,1353932,240339,ATC-37,MS00,3,1987,12723.42852
29438,2,OH,Wyandot,44844,505985,38231,552307,1607599,ATC-37,MS00,1,1977,21416.64624
29439,2,TX,Yoakum,79376,8482738,10324,2628069,714901,ATC-38,CN10,10,1966,27270.21773
29440,2,PA,York,17333,5698403,41452,3936711,1729908,ATC-37,CN10,5,2002,8212.66128
29441,2,PA,York,17362,6179728,11688,2551283,8077587,ATC-38,CN10,1,2016,40368.6864
29442,2,PA,York,17408,3828598,20641,613702,2728778,ATC-38,CN00,8,1997,5753.3752
29443,2,CO,Adams,80260,513161,86008,295836,1518565,ATC-38,MS00,1,2007,15292.37952
29444,2,IL,Adams,62305,4404283,47874,3052587,9945888,ATC-37,CN00,1,1958,69104.50272
29445,2,NY,Albany,12245,1375418,56167,753695,1014016,ATC-37,MS00,3,1999,19003.81824
29446,2,NY,Albany,12303,6727685,82323,240490,6158672,ATC-37,CN10,5,1994,21398.8554
29447,2,NY,Albany,12120,2354139,59565,1841263,8260992,ATC-37,CN00,10,1958,32441.36573
29448,2,NY,Albany,12047,627025,17051,507028,987877,ATC-38,MS00,5+,2018,4620.19896
29449,2,MI,Alcona,48721,6085308,18514,1758029,6801803,ATC-37,CN10,5,1981,43551.05238
29450,2,MI,Allegan,49348,4043409,29310,3375318,9132347,ATC-37,CN10,5,2018,13131.66413
29451,2,MI,Allegan,49010,2089190,91097,4614190,2088041,ATC-37,CN10,4,1983,26381.07846
29452,2,MI,Allegan,49078,1782666,14837,583521,893657,ATC-38,MS00,3,1986,19811.82005
29453,2,PA,Allegheny,15046,8936910,37098,4063282,3233186,ATC-37,CN00,10,2010,31239.31392
29454,2,PA,Allegheny,15201,5021019,81906,2382551,8188511,ATC-38,CN10,5+,1982,42319.7649
29455,2,PA,Allegheny,15204,3718288,53432,3492713,3487845,ATC-37,CN10,1,1960,25805.4672
29456,2,PA,Allegheny,15227,1747423,46312,1132577,1242310,ATC-38,MS00,3,1994,18341.9368
29457,2,PA,Allegheny,15232,9390072,43643,3586127,8959659,ATC-37,CN10,5+,1990,59344.6527
29458,2,PA,Allegheny,15255,2991348,58635,4907926,148146,ATC-37,CN00,4,1993,14590.899
29459,2,MI,Antrim,49659,5282948,72949,4357951,1265696,ATC-38,CN00,1,1981,24154.9968
29460,2,PA,Armstrong,16249,8375731,36768,2594039,2088322,ATC-38,CN10,5+,1975,28284.8976
29461,2,NJ,Atlantic,8205,7297153,92165,4771437,2526367,ATC-38,CN00,Over 10,2007,18799.51616
29462,2,NJ,Atlantic,8232,9939355,19126,4995055,4829730,ATC-37,CN00,10,1972,37983.87072
29463,2,TX,Bastrop,78662,6775612,25856,3310932,6198169,ATC-37,CN10,8,1987,46974.43872
29464,2,WI,Bayfield,54865,8813043,45802,1903180,315726,ATC-38,CN00,6,1978,13160.36819
29465,2,PA,Beaver,15052,2035050,89943,4296539,9068123,ATC-37,CN10,5+,1958,33457.6548
29466,2,PA,Bedford,15554,1037492,61324,912198,808299,ATC-37,CN00,4,2002,4059.81072
29467,2,TX,Bell,76501,1405617,62948,612592,1017100,ATC-38,MS00,5+,2008,8922.98016
29468,2,OH,Belmont,43977,594878,63595,712332,1065719,ATC-37,MS00,3,1980,13400.882
29469,2,OH,Belmont,43927,848703,93227,348732,1858118,ATC-38,MS00,5,1991,18892.68
29470,2,PA,Berks,19555,5158766,46281,4272060,4051104,ATC-37,CN10,5,1955,29220.93576
29471,2,MA,Berkshire,1203,1487288,59849,1504176,833238,ATC-37,MS00,2,1981,19228.52745
29472,2,TX,Bexar,78101,2902560,67608,844230,715911,ATC-37,CN10,5,1961,17613.84139
29473,2,TX,Bexar,78152,391149,72547,171141,1489953,ATC-37,MS00,6,1965,15298.488
29474,2,TX,Bexar,78292,9109317,24917,620990,3852247,ATC-37,CN00,5+,1962,35270.56483
29475,2,TX,Blanco,78606,2979165,89319,4275161,1086466,ATC-38,CN10,10,1985,24278.71968
29476,2,IL,Bond,62019,649901,44649,4444964,4428975,ATC-38,CN00,8,1995,8420.27032
29477,2,IL,Bond,62284,827842,72941,1971651,1413662,ATC-38,MS00,5,2013,11315.29344
29478,2,CO,Boulder,80516,3491471,16677,638369,9783619,ATC-38,CN00,1,1997,16716.1632
29479,2,TX,Brewster,79842,3086903,18292,153842,7694045,ATC-37,CN00,6,2003,18926.9257
29480,2,TX,Brown,76804,596003,44696,475108,506383,ATC-38,MS00,5,1982,11679.768
29481,2,TX,Brown,76857,225905,53458,1195354,1410257,ATC-38,MS00,4,1951,20771.8128
29482,2,WI,Brown,54344,1741838,55180,1142850,3694779,ATC-38,CN00,3,1978,8757.73404
29483,2,OH,Brown,45115,881414,64788,1356424,848358,ATC-37,MS00,5,1958,11343.5424
29484,2,IL,Bureau,61314,9542522,57342,4188989,4010961,ATC-38,CN10,1,1975,46991.50896
29485,2,PA,Butler,16029,1573350,91421,1909796,1306043,ATC-37,MS00,6,1991,24403.05
29486,2,PA,Butler,16061,4874869,81659,3303637,9167062,ATC-37,CN10,10,1971,33460.27584
29487,2,PA,Butler,16022,5071874,86317,3560484,843473,ATC-38,CN00,3,2006,15299.4368
29488,2,MI,Calhoun,49020,3977563,93842,791622,830682,ATC-38,CN00,1,1963,15031.39176
29489,2,TX,Callahan,79510,211447,32189,1139014,1543715,ATC-38,MS00,1,1999,15451.2072
29490,2,WI,Calumet,53014,1837659,71907,4656284,6641507,ATC-37,CN00,2,1990,43584.2781
29491,2,PA,Cambria,16640,2050932,85833,650764,8680382,ATC-38,CN00,1,2008,27522.9864
29492,2,PA,Cambria,15775,8444738,16881,1732841,5959537,ATC-37,CN10,5,1981,14538.5973
29493,2,NJ,Camden,8034,8621794,57911,845571,9153744,ATC-37,CN10,6,1967,60520.0248
29494,2,NJ,Camden,8030,1015939,99500,173349,626892,ATC-37,MS00,6,1954,9195.264
29495,2,NJ,Camden,8078,1487085,44151,2520780,5107404,ATC-37,CN10,Over 10,1971,17586.0864
29496,2,PA,Cameron,15861,7029906,13184,3116010,7512481,ATC-38,CN10,8,2011,33929.43552
29497,2,MI,Cass,49095,4323214,74323,4565478,2675199,ATC-37,CN10,1,1984,25604.0708
29498,2,NY,Cattaraugus,14737,8579128,57100,4468262,3487434,ATC-38,CN10,8,1984,11946.18528
29499,2,NY,Chautauqua,14720,1570499,19975,446716,1294253,ATC-38,MS00,5+,1950,14391.83376
29500,2,NY,Chautauqua,14048,1457549,18234,1029700,496506,ATC-38,MS00,5,2017,8645.72832
29501,2,PA,Clarion,16214,1141762,55689,1693719,1557743,ATC-38,MS00,5+,2003,10677.3912
29502,2,TX,Clay,76357,1164267,75547,1426318,881881,ATC-37,MS00,4,2013,13624.36992
29503,2,OH,Clinton,45164,7317407,48540,3363514,3560688,ATC-37,CN00,1,1986,28580.298
29504,2,PA,Clinton,16848,6840801,94750,949466,3437587,ATC-38,CN00,10,2000,18116.1664
29505,2,NY,Clinton,12981,957384,46470,1350769,458671,ATC-37,MS00,1,1956,20053.15963
29506,2,TX,Collin,75082,2537571,15384,2530060,2641971,ATC-37,CN10,4,2006,13348.77581
29507,2,TX,Colorado,77460,2248277,56664,4912161,7457895,ATC-37,CN00,6,1958,19018.79611
29508,2,NY,Columbia,12060,2008967,88181,2511179,9899666,ATC-37,CN00,1,1984,26114.3874
29509,2,IL,Cook,60614,6306776,92726,603747,1596667,ATC-37,CN00,6,1992,17027.83368
29510,2,IL,Cook,60620,6493705,93457,4937314,4825837,ATC-37,CN00,1,1952,43164.82632
29511,2,IL,Cook,60656,2402180,98857,1355701,9011207,ATC-37,CN10,1,1991,14154.7395
29512,2,IL,Cook,60669,6360870,54182,483080,2440215,ATC-37,CN00,10,1998,8217.74536
29513,2,IL,Cook,60461,909197,75593,1904998,709405,ATC-38,MS00,4,2005,12669.15936
29514,2,IL,Cook,60466,2346129,53730,4605583,3272665,ATC-37,CN00,2,1981,11305.9177
29515,2,NY,Cortland,13045,4012563,77173,1919073,1915826,ATC-37,CN10,5,1992,19256.86305
29516,2,TX,Coryell,76596,585353,35514,4793673,9524976,ATC-37,CN10,1,1983,35854.8384
29517,2,PA,Cumberland,17240,1080118,77847,1426362,1652757,ATC-38,MS00,2,1983,18643.1696
29518,2,NJ,Cumberland,8353,1045992,23699,763361,8838695,ATC-37,CN00,8,2017,6829.91808
29519,2,NJ,Cumberland,8329,5432321,67843,4089827,8907890,ATC-38,CN00,8,1951,17757.96576
29520,2,OH,Cuyahoga,44128,512413,86135,209263,1055256,ATC-38,MS00,5+,2012,4471.3608
29521,2,TX,Dallas,75265,2636517,96016,4858085,8833757,ATC-37,CN00,5+,1985,17738.325
29522,2,TX,Dallas,75395,1971229,38585,1405039,315364,ATC-37,MS00,5+,1980,17905.0416
29523,2,WI,Dane,53791,731639,58837,364978,1675469,ATC-37,MS00,3,1998,17127.08415
29524,2,WI,Dane,53701,1401348,41992,1561579,439260,ATC-37,MS00,5+,2003,15154.3876
29525,2,WI,Dane,53744,1122247,20122,750339,1071189,ATC-38,MS00,2,1972,12910.73533
29526,2,PA,Dauphin,17108,1266542,96238,421224,883463,ATC-38,MS00,6,2019,6401.9208
29527,2,PA,Dauphin,17123,1193363,29158,718194,1117682,ATC-38,MS00,4,1982,9175.191
29528,2,PA,Delaware,19083,7823333,96340,3128751,8090472,ATC-37,CN00,3,1971,22966.6752
29529,2,PA,Delaware,19018,5277574,18127,1719340,5830287,ATC-38,CN00,5,1953,13872.95424
29530,2,NY,Delaware,13739,6446944,96770,2509456,2905991,ATC-38,CN00,8,2010,13776.95347
29531,2,NY,Delaware,13856,5895458,86837,1292345,5632478,ATC-38,CN00,5,1969,37637.15609
29532,2,CO,Delta,81410,1093776,89328,1395680,935217,ATC-38,MS00,4,2011,13493.76384
29533,2,CO,Denver,80201,2656468,78874,1279076,5577066,ATC-37,CN00,3,1994,23019.5616
29534,2,CO,Denver,80256,402332,31926,354945,741023,ATC-38,MS00,5+,2009,4407.05088
29535,2,WI,Dodge,53047,1485102,87443,1259942,1248999,ATC-37,MS00,5+,1989,17958.5384
29536,2,WI,Dodge,53078,8006859,97291,345459,7747508,ATC-38,CN10,3,2018,14253.46296
29537,2,WI,Dunn,54737,9372177,56112,4331499,6086863,ATC-38,CN10,1,1956,78592.73796
29538,2,IL,Dupage,60519,8025671,76243,2405455,2155242,ATC-38,CN00,2,1950,50143.93956
29539,2,IL,Dupage,60559,737083,46482,1911231,951283,ATC-38,MS00,2,1962,26470.53354
29540,2,NY,Dutchess,12507,3592380,11303,3165651,3951596,ATC-37,CN10,5+,1981,17367.9066
29541,2,CO,Eagle,81637,7065984,32575,1224682,7632950,ATC-37,CN00,4,1980,34465.37256
29542,2,TX,Ector,79776,5299329,10118,4546510,1038011,ATC-38,CN10,1,1986,26145.5232
29543,2,TX,El Paso,79836,743443,23241,1025311,544734,ATC-38,MS00,6,1983,14020.374
29544,2,CO,El Paso,80809,3796773,63236,4788792,8365996,ATC-37,CN10,1,1994,40835.5128
29545,2,TX,El Paso,79942,8487564,17192,1085279,8627211,ATC-38,CN00,10,1953,62958.80218
29546,2,TX,El Paso,88535,6210590,77799,3408614,8750147,ATC-38,CN00,4,1999,39845.844
29547,2,CO,El Paso,80950,888568,68739,778034,1440279,ATC-38,MS00,2,2015,20120.72832
29548,2,MI,Emmet,49701,5961834,21269,1325051,303996,ATC-38,CN10,8,2007,16076.8608
29549,2,NY,Erie,14273,1057262,20025,3394618,1569631,ATC-38,CN10,2,2014,8699.81184
29550,2,NY,Erie,14213,1761669,84655,414442,6672790,ATC-38,CN00,4,1971,17366.83286
29551,2,NY,Erie,14214,1408110,89303,1173951,1464084,ATC-37,MS00,3,1969,29477.47334
29552,2,NY,Essex,12942,9631336,85237,1551877,4792131,ATC-37,CN00,10,1992,11563.61832
29553,2,NJ,Essex,7017,2753122,62024,1955046,4743176,ATC-38,CN10,Over 10,1991,22832.0832
29554,2,PA,Fayette,15410,1543014,62206,664646,642505,ATC-37,MS00,2,1966,19221.6486
29555,2,PA,Fayette,15422,924397,34273,1417697,1479981,ATC-37,MS00,1,1971,30542.27616
29556,2,PA,Fayette,15463,1610193,29362,995676,318677,ATC-37,MS00,2,1982,12997.1952
29557,2,WI,Fond Du Lac,54979,3773562,11495,2576291,9111034,ATC-37,CN10,8,1968,49016.50618
29558,2,TX,Fort Bend,77471,9064483,58567,2469397,5090327,ATC-37,CN10,6,2005,14413.91674
29559,2,IL,Franklin,62822,8966983,59875,4353393,2913332,ATC-37,CN00,6,1990,16130.64717
29560,2,IL,Franklin,62840,684580,30786,1678411,212799,ATC-38,MS00,1,1967,11354.24506
29561,2,PA,Franklin,17219,5933554,80280,2852658,554292,ATC-37,CN00,8,1952,27131.85792
29562,2,OH,Franklin,43279,1414328,62771,1347026,124395,ATC-38,MS00,4,1973,21229.344
29563,2,OH,Franklin,43054,5952172,66342,524091,9090133,ATC-38,CN10,10,1953,15007.42848
